Data,
Lateral(mm),Height Data(nm)
0,68.59399674
0.0003332592756,68.5671545
0.0006665185513,68.32182836
0.0009997778269,68.49443887
0.001333037103,68.12138509
0.001666296378,67.96197545
0.001999555654,67.84308184
0.002332814929,68.0468996
0.002666074205,67.78207942
0.002999333481,67.3486827
0.003332592756,67.1632901
0.003665852032,67.11517904
0.003999111308,67.21018245
0.004332370583,66.93775844
0.004665629859,66.65729331
0.004998889135,66.6255266
0.00533214841,66.5953145
0.005665407686,66.42660216
0.005998666961,66.1059881
0.006331926237,65.882932
0.006665185513,65.64522591
0.006998444788,65.40339443
0.007331704064,65.17238521
0.00766496334,64.96867141
0.007998222615,64.93139605
0.008331481891,65.06844876
0.008664741167,65.12197277
0.008998000442,65.07065916
0.009331259718,65.02339729
0.009664518994,64.84553028
0.009997778269,64.65218259
0.01033103754,64.69143791
0.01066429682,64.58607747
0.0109975561,64.19596936
0.01133081537,63.89485424
0.01166407465,63.70158398
0.01199733392,63.50356561
0.0123305932,63.30483662
0.01266385247,62.98241311
0.01299711175,63.03652148
0.01333037103,62.97225993
0.0136636303,62.64707952
0.01399688958,62.30670971
0.01433014885,62.09287515
0.01466340813,61.89920311
0.0149966674,61.98577457
0.01532992668,61.85906761
0.01566318596,61.75798984
0.01599644523,61.8109503
0.01632970451,61.89454917
0.01666296378,61.62536513
0.01699622306,61.49335972
0.01732948233,61.63132941
0.01766274161,61.7800462
0.01799600088,61.78299623
0.01832926016,61.48341107
0.01866251944,60.98841377
0.01899577871,60.67921692
0.01932903799,60.32537784
0.01966229726,60.05941354
0.01999555654,59.64058036
0.02032881581,59.44748306
0.02066207509,59.11761417
0.02099533437,58.77545493
0.02132859364,58.55661384
0.02166185292,58.09817612
0.02199511219,58.03051472
0.02232837147,57.87127994
0.02266163074,57.86098874
0.02299489002,57.74454887
0.02332814929,57.50760362
0.02366140857,57.26873576
0.02399466785,57.15419183
0.02432792712,57.16439451
0.0246611864,56.91701264
0.02499444567,56.52599714
0.02532770495,56.50219894
0.02566096422,56.24232899
0.0259942235,56.12239389
0.02632748278,55.78307128
0.02666074205,55.97855899
0.02699400133,56.09411884
0.0273272606,56.10030911
0.02766051988,55.97164757
0.02799377915,55.69087835
0.02832703843,55.50205344
0.0286602977,55.4110826
0.02899355698,55.04528719
0.02932681626,54.78075618
0.02966007553,54.51437976
0.02999333481,54.38817609
0.03032659408,54.41901254
0.03065985336,54.23733112
0.03099311263,54.0856527
0.03132637191,54.08865032
0.03165963119,54.23494697
0.03199289046,54.37168738
0.03232614974,54.21245592
0.03265940901,53.60521145
0.03299266829,52.92916779
0.03332592756,52.72475221
0.03365918684,52.53525569
0.03399244612,52.49506278
0.03432570539,52.35781817
0.03465896467,52.23898419
0.03499222394,52.13260365
0.03532548322,52.15533236
0.03565874249,51.79781819
0.03599200177,51.42061901
0.03632526104,51.41050034
0.03665852032,51.40407681
0.0369917796,51.14064911
0.03732503887,50.73897786
0.03765829815,50.46269756
0.03799155742,50.58347625
0.0383248167,50.48542885
0.03865807597,50.2756847
0.03899133525,50.32505359
0.03932459453,50.13365903
0.0396578538,50.05945903
0.03999111308,49.84950242
0.04032437235,49.61756698
0.04065763163,49.48588094
0.0409908909,49.32836207
0.04132415018,49.01555377
0.04165740945,48.67535306
0.04199066873,48.19999387
0.04232392801,48.11013152
0.04265718728,48.05546855
0.04299044656,47.90525927
0.04332370583,48.02282653
0.04365696511,47.89918623
0.04399022438,47.63475464
0.04432348366,47.34945392
0.04465674294,47.17515666
0.04499000221,46.87062056
0.04532326149,46.81289388
0.04565652076,46.63558379
0.04598978004,46.58153823
0.04632303931,46.27683033
0.04665629859,46.09217763
0.04698955787,45.78979819
0.04732281714,45.8739417
0.04765607642,45.72826015
0.04798933569,45.58643455
0.04832259497,45.44751074
0.04865585424,45.31043571
0.04898911352,45.17388358
0.04932237279,45.03577488
0.04965563207,44.76764167
0.04998889135,44.74026737
0.05032215062,44.58081873
0.0506554099,44.52743115
0.05098866917,44.07937838
0.05132192845,43.73386476
0.05165518772,43.51380476
0.051988447,43.43171421
0.05232170628,43.4875966
0.05265496555,43.42032128
0.05298822483,42.96227944
0.0533214841,42.73488856
0.05365474338,42.51164471
0.05398800265,42.30079611
0.05432126193,42.35854521
0.0546545212,42.18630114
0.05498778048,42.14265216
0.05532103976,41.97641769
0.05565429903,41.93132483
0.05598755831,41.51227612
0.05632081758,41.34609635
0.05665407686,41.33332374
0.05698733613,41.35506639
0.05732059541,41.40520267
0.05765385469,41.34927293
0.05798711396,41.17642924
0.05832037324,41.13319444
0.05865363251,41.09671896
0.05898689179,40.93338008
0.05932015106,40.88303694
0.05965341034,40.81793695
0.05998666961,40.73000524
0.06031992889,40.36645611
0.06065318817,39.8562715
0.06098644744,39.72282001
0.06131970672,39.86831392
0.06165296599,39.91336546
0.06198622527,39.7072183
0.06231948454,39.48062663
0.06265274382,39.10497488
0.0629860031,39.07765152
0.06331926237,39.02838605
0.06365252165,38.43968859
0.06398578092,38.05011751
0.0643190402,37.7581461
0.06465229947,37.69784369
0.06498555875,37.24578151
0.06531881803,36.89234279
0.0656520773,36.53106138
0.06598533658,36.30177676
0.06631859585,36.22239141
0.06665185513,36.05489954
0.0669851144,35.67982441
0.06731837368,35.73506122
0.06765163295,35.86654745
0.06798489223,36.18627708
0.06831815151,36.17101873
0.06865141078,36.03477013
0.06898467006,36.01395667
0.06931792933,36.22848768
0.06965118861,35.91723639
0.06998444788,35.43499256
0.07031770716,35.04819334
0.07065096644,35.28089966
0.07098422571,35.39319278
