Data,
Lateral(mm),Height Data(nm)
0,45.49931344
0.0003332592756,45.34914638
0.0006665185513,45.41934589
0.0009997778269,45.43771017
0.001333037103,45.313483
0.001666296378,45.43363355
0.001999555654,45.69020861
0.002332814929,45.8063804
0.002666074205,46.0281663
0.002999333481,46.05905002
0.003332592756,46.19285934
0.003665852032,46.25455142
0.003999111308,46.36276273
0.004332370583,46.51048394
0.004665629859,46.55692774
0.004998889135,46.60961432
0.00533214841,46.65936446
0.005665407686,46.45202454
0.005998666961,46.1168325
0.006331926237,45.80543355
0.006665185513,45.92798735
0.006998444788,46.26236666
0.007331704064,46.42812714
0.00766496334,46.40551427
0.007998222615,46.43707579
0.008331481891,46.52688191
0.008664741167,46.67280579
0.008998000442,46.86493646
0.009331259718,46.8350051
0.009664518994,46.93360841
0.009997778269,46.89672434
0.01033103754,46.70062189
0.01066429682,46.3316901
0.0109975561,46.16505082
0.01133081537,45.71490153
0.01166407465,45.36357017
0.01199733392,45.01622933
0.0123305932,44.69888717
0.01266385247,44.43649116
0.01299711175,44.62346091
0.01333037103,44.64409292
0.0136636303,44.72675594
0.01399688958,44.48568661
0.01433014885,44.53398053
0.01466340813,44.38013781
0.0149966674,44.51440786
0.01532992668,44.56344591
0.01566318596,44.38521358
0.01599644523,44.21989681
0.01632970451,44.3227012
0.01666296378,44.19651091
0.01699622306,43.95350824
0.01732948233,43.84757643
0.01766274161,43.76430566
0.01799600088,43.70372094
0.01832926016,43.41183856
0.01866251944,43.38119999
0.01899577871,43.23968966
0.01932903799,43.22179307
0.01966229726,42.94538558
0.01999555654,42.52638776
0.02032881581,42.10427223
0.02066207509,41.95677104
0.02099533437,41.86130029
0.02132859364,41.82579531
0.02166185292,41.602319
0.02199511219,41.68772299
0.02232837147,41.96341815
0.02266163074,41.91568918
0.02299489002,41.52360691
0.02332814929,41.41701691
0.02366140857,41.62065545
0.02399466785,41.88511146
0.02432792712,41.81268556
0.0246611864,41.75366279
0.02499444567,41.58231291
0.02532770495,41.55002845
0.02566096422,41.54240746
0.0259942235,41.31256672
0.02632748278,41.23839005
0.02666074205,41.2087947
0.02699400133,41.34696459
0.0273272606,41.39178768
0.02766051988,41.31789215
0.02799377915,40.980601
0.02832703843,40.87084771
0.0286602977,40.62423674
0.02899355698,40.36795416
0.02932681626,40.1206834
0.02966007553,39.65776696
0.02999333481,39.50739322
0.03032659408,39.8326819
0.03065985336,40.01782166
0.03099311263,40.16122714
0.03132637191,40.11734308
0.03165963119,40.36702506
0.03199289046,40.40002816
0.03232614974,40.31123069
